ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,physical_area_km2,sp_count
SMR,BUFFA,all,-1.1537584221343877e-09,0.0,deltaE per km2 per sp.,1,25.79063606262207,30997
TON,BUFFA,all,,,deltaE per km2 per sp.,,,30997
TTO,BUFFA,all,,,deltaE per km2 per sp.,,,30997
TUN,BUFFA,all,,,deltaE per km2 per sp.,,,30997
TKM,BUFFA,all,,,deltaE per km2 per sp.,,,30997
STP,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SAU,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SEN,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SVK,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SVN,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SLB,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SOM,BUFFA,all,,,deltaE per km2 per sp.,,,30997
ZAF,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SSD,BUFFA,all,,,deltaE per km2 per sp.,,,30997
ESP,BUFFA,all,,,deltaE per km2 per sp.,,,30997
LKA,BUFFA,all,-1.437456318294863e-08,2.289035060233511e-08,deltaE per km2 per sp.,684,3818.313516332768,30997
KNA,BUFFA,all,,,deltaE per km2 per sp.,,,30997
LCA,BUFFA,all,,,deltaE per km2 per sp.,,,30997
VCT,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SDN,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SUR,BUFFA,all,-3.3087716730283377e-09,2.397726249218346e-09,deltaE per km2 per sp.,75,144.51848158612847,30997
SWZ,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SWE,BUFFA,all,,,deltaE per km2 per sp.,,,30997
CHE,BUFFA,all,,,deltaE per km2 per sp.,,,30997
SYR,BUFFA,all,-3.6863338272793626e-10,2.8479821634921424e-10,deltaE per km2 per sp.,1060,22004.99988405034,30997
TWN,BUFFA,all,-1.4314977628702463e-08,2.1000745561060366e-08,deltaE per km2 per sp.,240,3488.377581436187,30997
TJK,BUFFA,all,-9.789484975529258e-09,3.302567896295773e-09,deltaE per km2 per sp.,845,15876.385185343213,30997
TZA,BUFFA,all,,,deltaE per km2 per sp.,,,30997
THA,BUFFA,all,-2.4713062842247147e-09,5.450709391344685e-10,deltaE per km2 per sp.,5147,7947.599557242385,30997
TLS,BUFFA,all,-4.105048174404061e-08,1.7047394486244713e-08,deltaE per km2 per sp.,136,1137.0322327017784,30997
TGO,BUFFA,all,,,deltaE per km2 per sp.,,,30997
TUV,BUFFA,all,,,deltaE per km2 per sp.,,,30997
UGA,BUFFA,all,,,deltaE per km2 per sp.,,,30997
URY,BUFFA,all,,,deltaE per km2 per sp.,,,30997
UZB,BUFFA,all,,,deltaE per km2 per sp.,,,30997
VUT,BUFFA,all,,,deltaE per km2 per sp.,,,30997
VAT,BUFFA,all,,,deltaE per km2 per sp.,,,30997
VEN,BUFFA,all,,,deltaE per km2 per sp.,,,30997
VNM,BUFFA,all,-1.1814454983295032e-08,3.685406991169867e-09,deltaE per km2 per sp.,3387,6142.735137123149,30997
ZMB,BUFFA,all,,,deltaE per km2 per sp.,,,30997
ZWE,BUFFA,all,,,deltaE per km2 per sp.,,,30997
YEM,BUFFA,all,,,deltaE per km2 per sp.,,,30997
UKR,BUFFA,all,,,deltaE per km2 per sp.,,,30997
BHR,BUFFA,all,,,deltaE per km2 per sp.,,,30997
KWT,BUFFA,all,,,deltaE per km2 per sp.,,,30997
QAT,BUFFA,all,,,deltaE per km2 per sp.,,,30997
ARE,BUFFA,all,,,deltaE per km2 per sp.,,,30997
TUR,BUFFA,all,-6.647366161484975e-10,1.319961017632737e-10,deltaE per km2 per sp.,6022,76075.5466161988,30997
ISR,BUFFA,all,,,deltaE per km2 per sp.,,,30997
BGD,BUFFA,all,-2.2194425017028145e-09,3.441290678815234e-10,deltaE per km2 per sp.,1604,4944.301578288898,30997
MMR,BUFFA,all,-3.0309469687180695e-09,2.332265013329737e-10,deltaE per km2 per sp.,5205,56774.28823320661,30997
IND,BUFFA,all,-1.2293637090128693e-09,1.0178747319414232e-09,deltaE per km2 per sp.,35548,88655.95438949978,30997
BEN,BUFFA,all,,,deltaE per km2 per sp.,,,30997
NER,BUFFA,all,,,deltaE per km2 per sp.,,,30997
NGA,BUFFA,all,,,deltaE per km2 per sp.,,,30997
111,BUFFA,all,,,deltaE per km2 per sp.,,,30997
112,BUFFA,all,,,deltaE per km2 per sp.,,,30997
113,BUFFA,all,,,deltaE per km2 per sp.,,,30997
114,BUFFA,all,,,deltaE per km2 per sp.,,,30997
115,BUFFA,all,,,deltaE per km2 per sp.,,,30997
116,BUFFA,all,0.0,,deltaE per km2 per sp.,1,0.0,30997
117,BUFFA,all,,,deltaE per km2 per sp.,,,30997
118,BUFFA,all,,,deltaE per km2 per sp.,,,30997
119,BUFFA,all,,,deltaE per km2 per sp.,,,30997
120,BUFFA,all,,,deltaE per km2 per sp.,,,30997
121,BUFFA,all,,,deltaE per km2 per sp.,,,30997
122,BUFFA,all,,,deltaE per km2 per sp.,,,30997
123,BUFFA,all,,,deltaE per km2 per sp.,,,30997
124,BUFFA,all,,,deltaE per km2 per sp.,,,30997
125,BUFFA,all,,,deltaE per km2 per sp.,,,30997
126,BUFFA,all,,,deltaE per km2 per sp.,,,30997
127,BUFFA,all,,,deltaE per km2 per sp.,,,30997
128,BUFFA,all,,,deltaE per km2 per sp.,,,30997
129,BUFFA,all,,,deltaE per km2 per sp.,,,30997
ESH,BUFFA,all,,,deltaE per km2 per sp.,,,30997
AFG,GOATS,all,-2.139486953788546e-09,2.3576796904714807e-10,deltaE per km2 per sp.,5627,200616.64549928904,30997
GBR,GOATS,all,-1.0029228753798889e-10,6.704398931493872e-11,deltaE per km2 per sp.,4095,94394.09701523185,30997
ALB,GOATS,all,-9.83749904351513e-10,3.678587246113207e-10,deltaE per km2 per sp.,411,3932.28912699013,30997
DZA,GOATS,all,-2.998604961065399e-09,2.0015647700030883e-10,deltaE per km2 per sp.,3340,107385.30759417891,30997
USA,GOATS,all,-8.337656414297075e-10,1.2504811234492074e-10,deltaE per km2 per sp.,73767,1376007.9366796794,30997
ATA,GOATS,all,,,deltaE per km2 per sp.,,,30997
ATG,GOATS,all,,,deltaE per km2 per sp.,,,30997
ARG,GOATS,all,-2.206743908196598e-09,3.05072670236858e-10,deltaE per km2 per sp.,16201,376270.4720512107,30997
AND,GOATS,all,-7.622301172307732e-11,7.120154751074023e-11,deltaE per km2 per sp.,2,13.803037643432617,30997
AGO,GOATS,all,-2.846920645295784e-09,2.240219728791464e-10,deltaE per km2 per sp.,12141,363711.4191260189,30997
ARM,GOATS,all,-1.0900884433662772e-09,2.458790358888208e-10,deltaE per km2 per sp.,425,10636.352464559488,30997
NLD,GOATS,all,-9.336270133477577e-11,6.662509987204479e-12,deltaE per km2 per sp.,600,7107.79366504401,30997
AUS,GOATS,all,-3.0350463615263646e-09,3.989642600210386e-10,deltaE per km2 per sp.,14962,427428.713369444,30997
AUT,GOATS,all,-3.1362892576945395e-10,3.506799937354766e-11,deltaE per km2 per sp.,1194,11488.136510262266,30997
AZE,GOATS,all,-8.883609586987427e-10,6.769509802820581e-11,deltaE per km2 per sp.,1206,25413.5896602422,30997
BHS,GOATS,all,,,deltaE per km2 per sp.,,,30997
BRB,GOATS,all,,,deltaE per km2 per sp.,,,30997
BLR,GOATS,all,-1.5937384760209933e-10,6.602171364190052e-12,deltaE per km2 per sp.,3883,33088.7650515195,30997
BEL,GOATS,all,-1.4219247574303976e-10,2.1554421533289508e-11,deltaE per km2 per sp.,552,6645.716608673334,30997
BLZ,GOATS,all,-7.129622952714734e-09,3.6882786302199046e-09,deltaE per km2 per sp.,110,460.0842938348651,30997
BTN,GOATS,all,-2.5334433283658063e-09,8.459412303554894e-09,deltaE per km2 per sp.,186,873.5508449189365,30997
BOL,GOATS,all,-5.769655117776642e-09,1.757723698984888e-09,deltaE per km2 per sp.,6148,184990.16087336093,30997
BIH,GOATS,all,-1.0578477856237665e-09,9.141971650222034e-11,deltaE per km2 per sp.,785,9999.355282083969,30997
BWA,GOATS,all,-1.6504392077764156e-09,2.369410775721017e-10,deltaE per km2 per sp.,897,33536.059318766,30997
NOR,GOATS,all,-4.722217938693969e-11,7.395510127275018e-12,deltaE per km2 per sp.,707,1063.6400117659941,30997
COL,GOATS,all,-1.2904106198040538e-08,8.675854530478438e-09,deltaE per km2 per sp.,5487,246090.32203615317,30997
COM,GOATS,all,,,deltaE per km2 per sp.,,,30997
BRA,GOATS,all,-3.0114637255919807e-09,1.1191895221056944e-09,deltaE per km2 per sp.,59394,1778102.90990797,30997
FRA,GOATS,all,-3.482861318139164e-10,2.203656753662206e-10,deltaE per km2 per sp.,8906,96621.54320236854,30997
COD,GOATS,all,-6.563155629321145e-09,8.197600415987687e-10,deltaE per km2 per sp.,12656,149082.4836469161,30997
COG,GOATS,all,-3.628768309646599e-09,2.641489332527104e-10,deltaE per km2 per sp.,1892,95466.72859567404,30997
NZL,GOATS,all,-3.1249939361352746e-09,2.9213624810072084e-09,deltaE per km2 per sp.,2981,89958.66643587872,30997
BRN,GOATS,all,-6.227217089300414e-10,4.706408261154375e-09,deltaE per km2 per sp.,30,25.795224577188492,30997
BGR,GOATS,all,-2.8382422041807087e-10,2.455648192314755e-11,deltaE per km2 per sp.,1611,18933.469645897392,30997
BFA,GOATS,all,-1.1150384214362495e-09,4.7796038590551846e-11,deltaE per km2 per sp.,2990,56661.726877951995,30997
BDI,GOATS,all,-7.089921820137847e-09,1.4915845574059626e-09,deltaE per km2 per sp.,289,4704.656186811626,30997
CPV,GOATS,all,-7.515432177867312e-09,5.437270405880447e-09,deltaE per km2 per sp.,15,50.478564858436584,30997
KHM,GOATS,all,,,deltaE per km2 per sp.,,,30997
CMR,GOATS,all,-2.3489287759977086e-08,2.4072007430456684e-09,deltaE per km2 per sp.,3312,14260.343300460838,30997
CAN,GOATS,all,-2.650810352934094e-10,2.206740431319076e-11,deltaE per km2 per sp.,3171,10251.651971357052,30997
CRI,GOATS,all,-2.8425906121800885e-08,1.976700132126993e-08,deltaE per km2 per sp.,458,12967.379320561886,30997
CIV,GOATS,all,-4.668973553116858e-09,6.165180574923449e-10,deltaE per km2 per sp.,3373,124465.14306680113,30997
HRV,GOATS,all,-8.372225900097625e-10,9.333000116357828e-11,deltaE per km2 per sp.,789,2562.7886502837064,30997
CUB,GOATS,all,-1.8461007182544277e-08,1.481008780484307e-08,deltaE per km2 per sp.,1040,21920.052558381576,30997
CAF,GOATS,all,-5.836632355401137e-10,6.192390885186156e-11,deltaE per km2 per sp.,2099,8754.600912215654,30997
TCD,GOATS,all,-1.4514186507560864e-09,1.1490052262195978e-10,deltaE per km2 per sp.,3531,186963.0359186381,30997
CHL,GOATS,all,-8.678056635963644e-09,2.3665597750225887e-09,deltaE per km2 per sp.,3196,57602.35868409276,30997
CHN,GOATS,all,-1.6525946022537164e-09,3.704268407283516e-10,deltaE per km2 per sp.,71108,1824888.0458025867,30997
CYP,GOATS,all,-9.60676389989158e-09,3.783175108883628e-09,deltaE per km2 per sp.,80,4.445729478800786,30997
CZE,GOATS,all,-3.4290442649097314e-10,2.3723412753241555e-10,deltaE per km2 per sp.,2,11.60779994726181,30997
DNK,GOATS,all,,,deltaE per km2 per sp.,,,30997
DJI,GOATS,all,-1.6887313563531004e-13,9.445656326446958e-14,deltaE per km2 per sp.,6,399.7867660522461,30997
DMA,GOATS,all,,,deltaE per km2 per sp.,,,30997
DOM,GOATS,all,-4.375950526398674e-08,3.589833431120235e-08,deltaE per km2 per sp.,517,11075.22378924489,30997
ECU,GOATS,all,-1.4133862339912373e-08,2.478866190319379e-08,deltaE per km2 per sp.,1688,30623.171631145873,30997
EGY,GOATS,all,0.0,,deltaE per km2 per sp.,786,0.0,30997
SLV,GOATS,all,-8.499329694791887e-09,3.438742268257607e-08,deltaE per km2 per sp.,236,639.4353153286502,30997
GNQ,GOATS,all,-9.647159510714227e-09,1.0406332806025431e-08,deltaE per km2 per sp.,148,24.37617555225006,30997
ERI,GOATS,all,-3.256691187298491e-09,7.084194393358641e-10,deltaE per km2 per sp.,526,25753.78702545166,30997
EST,GOATS,all,-7.015434405416845e-11,9.5340943514552e-12,deltaE per km2 per sp.,832,2474.0288293305784,30997
ETH,GOATS,all,-4.070827399935574e-09,3.886221636180779e-10,deltaE per km2 per sp.,6418,79063.65490850387,30997
FJI,GOATS,all,,,deltaE per km2 per sp.,,,30997
FIN,GOATS,all,-4.1259158534687907e-11,5.273200873641625e-12,deltaE per km2 per sp.,2015,275.75014958909014,30997
GAB,GOATS,all,-1.903562319672548e-09,4.657581983850625e-10,deltaE per km2 per sp.,600,13135.466533005238,30997
GMB,GOATS,all,-2.8286300838745482e-09,4.972595133713533e-10,deltaE per km2 per sp.,117,2029.0007756240666,30997
MAR,GOATS,all,-4.050899320531915e-09,3.8075820197202937e-10,deltaE per km2 per sp.,3232,101261.68043478206,30997
MOZ,GOATS,all,-5.746487720940299e-09,1.2302313854137788e-09,deltaE per km2 per sp.,6721,250572.53728518635,30997
NAM,GOATS,all,-2.8242221110972634e-09,5.386476592498915e-10,deltaE per km2 per sp.,1102,39728.46494849026,30997
GEO,GOATS,all,-7.212824123595436e-10,4.4043866042591944e-10,deltaE per km2 per sp.,932,17152.67274259776,30997
DEU,GOATS,all,-1.854453271495051e-10,9.039722025705582e-12,deltaE per km2 per sp.,6337,48027.55787586607,30997
GHA,GOATS,all,-4.647260510305454e-09,3.302860675408061e-10,deltaE per km2 per sp.,2578,58361.55236335844,30997
GRC,GOATS,all,-3.6602549520084685e-09,1.641442953609637e-10,deltaE per km2 per sp.,1606,32220.682786095887,30997
GRL,GOATS,all,,,deltaE per km2 per sp.,,,30997
GRD,GOATS,all,,,deltaE per km2 per sp.,,,30997
NRU,GOATS,all,,,deltaE per km2 per sp.,,,30997
GTM,GOATS,all,-2.6690629293999016e-08,9.228150468812742e-09,deltaE per km2 per sp.,1112,22624.616422744468,30997
NPL,GOATS,all,-4.74083031679152e-09,1.291050846924944e-09,deltaE per km2 per sp.,1589,11525.130371143809,30997
GIN,GOATS,all,-1.0115740154557084e-08,1.446487955280955e-09,deltaE per km2 per sp.,1694,59092.761807233095,30997
GNB,GOATS,all,-1.7743185730045015e-09,2.104302490170241e-10,deltaE per km2 per sp.,283,1353.573658324778,30997
GUY,GOATS,all,-2.090867869786194e-09,1.4525254478231344e-09,deltaE per km2 per sp.,402,5133.053571507335,30997
HTI,GOATS,all,-1.1758341850222983e-07,2.9157746560146042e-08,deltaE per km2 per sp.,281,4494.275530408253,30997
JOR,GOATS,all,-1.0525737591456697e-08,6.967995695885816e-09,deltaE per km2 per sp.,198,6499.298070203775,30997
HND,GOATS,all,-1.1995445584931071e-08,1.0681621492385018e-08,deltaE per km2 per sp.,1148,15831.857402682304,30997
HUN,GOATS,all,-1.7341486599456768e-10,9.0340504561179e-12,deltaE per km2 per sp.,1558,10555.928271421697,30997
ISL,GOATS,all,-1.8537750912937546e-12,8.363151334431553e-13,deltaE per km2 per sp.,6,150.2102928161621,30997
IDN,GOATS,all,-2.4249026304115744e-08,2.9214864611344715e-09,deltaE per km2 per sp.,10345,80946.04123914904,30997
IRN,GOATS,all,-1.7117745561055477e-09,1.337141271086983e-10,deltaE per km2 per sp.,10743,247912.40102522215,30997
IRQ,GOATS,all,-4.876664194392355e-10,2.7164654515462172e-11,deltaE per km2 per sp.,2710,39575.335224487324,30997
IRL,GOATS,all,-3.232380809122381e-11,4.5575830603374496e-12,deltaE per km2 per sp.,137,1503.7028129561804,30997
KAZ,GOATS,all,-2.2718274899881784e-10,1.9491418219753826e-11,deltaE per km2 per sp.,16772,486821.2667953791,30997
KEN,GOATS,all,-6.828593279512689e-09,1.258121807999338e-09,deltaE per km2 per sp.,2337,60488.63433452789,30997
KIR,GOATS,all,,,deltaE per km2 per sp.,,,30997
PRK,GOATS,all,-5.619613528416532e-10,7.840902900368604e-11,deltaE per km2 per sp.,1516,544.874420403321,30997
KOR,GOATS,all,-1.771330193989665e-09,2.5989617575557047e-10,deltaE per km2 per sp.,1152,394.40953177725896,30997
XKX,GOATS,all,,,deltaE per km2 per sp.,,,30997
SRB,GOATS,all,-3.335970943929567e-10,0.0,deltaE per km2 per sp.,1,10.154702186584473,30997
SYC,GOATS,all,,,deltaE per km2 per sp.,,,30997
SLE,GOATS,all,-5.0158943569583445e-09,2.1930557316510493e-10,deltaE per km2 per sp.,776,20759.36004139483,30997
SGP,GOATS,all,0.0,,deltaE per km2 per sp.,2,0.0,30997
ITA,GOATS,all,-1.339498937730088e-09,1.0406769580144329e-10,deltaE per km2 per sp.,4115,38454.16287442949,30997
JAM,GOATS,all,-3.058072480333616e-08,7.908838526011489e-08,deltaE per km2 per sp.,78,1252.273009777069,30997
JPN,GOATS,all,-1.2092773660182409e-08,7.544373567854627e-10,deltaE per km2 per sp.,3075,1924.6993903070688,30997
KGZ,GOATS,all,-1.682337310180833e-09,3.4493537444335245e-10,deltaE per km2 per sp.,2246,76791.20259942114,30997
LAO,GOATS,all,-2.8106701738341177e-09,1.4770221495427865e-09,deltaE per km2 per sp.,1787,7504.61827130802,30997
LVA,GOATS,all,-9.147980920438794e-11,7.037704137894461e-12,deltaE per km2 per sp.,1274,6101.195825038361,30997
LBN,GOATS,all,-6.569149777341232e-09,9.37817910087984e-10,deltaE per km2 per sp.,135,3363.274325698614,30997
LSO,GOATS,all,-3.5885495690194096e-09,5.975678372711441e-10,deltaE per km2 per sp.,313,2941.324408054352,30997
LBR,GOATS,all,-1.0624505722243848e-08,6.233994265809309e-10,deltaE per km2 per sp.,549,6616.479410231113,30997
LBY,GOATS,all,,,deltaE per km2 per sp.,,,30997
LIE,GOATS,all,-1.3324207737091872e-09,5.059963357818063e-10,deltaE per km2 per sp.,2,33.999999046325684,30997
LTU,GOATS,all,-1.3370055619992438e-10,6.0187245564054195e-12,deltaE per km2 per sp.,1283,8916.375215604901,30997
LUX,GOATS,all,-1.8608714771324449e-10,2.441951851711878e-11,deltaE per km2 per sp.,46,827.0297038555145,30997
MCO,GOATS,all,,,deltaE per km2 per sp.,,,30997
MNG,GOATS,all,-1.3353683201254416e-10,1.7434051673680335e-11,deltaE per km2 per sp.,2216,90739.69131878763,30997
MNE,GOATS,all,,,deltaE per km2 per sp.,,,30997
MKD,GOATS,all,-6.936678665459019e-10,1.5585998099396355e-10,deltaE per km2 per sp.,369,7117.534464359283,30997
MDG,GOATS,all,-1.3655372280146453e-08,6.8786213357779835e-09,deltaE per km2 per sp.,5339,282318.0387174338,30997
MWI,GOATS,all,-7.11346091052144e-09,3.908546102221113e-09,deltaE per km2 per sp.,1008,17039.60769945802,30997
MYS,GOATS,all,-1.3082192725333767e-08,2.77201430380716e-09,deltaE per km2 per sp.,2669,2423.7443783226627,30997
MDV,GOATS,all,,,deltaE per km2 per sp.,,,30997
MLI,GOATS,all,-1.6517541090604549e-09,1.463381302341793e-10,deltaE per km2 per sp.,4807,244311.74697653204,30997
MLT,GOATS,all,,,deltaE per km2 per sp.,,,30997
MHL,GOATS,all,,,deltaE per km2 per sp.,,,30997
MRT,GOATS,all,-7.824232826023101e-10,1.821309619809229e-10,deltaE per km2 per sp.,796,50169.9002867043,30997
MUS,GOATS,all,,,deltaE per km2 per sp.,,,30997
MEX,GOATS,all,-5.573438763531256e-09,7.264921673952787e-10,deltaE per km2 per sp.,16074,521332.2228604215,30997
FSM,GOATS,all,,,deltaE per km2 per sp.,,,30997
MDA,GOATS,all,-2.5996112444238023e-10,1.462192528615636e-11,deltaE per km2 per sp.,576,3655.4452532480936,30997
NIC,GOATS,all,-7.74154821445899e-09,2.208183680597965e-09,deltaE per km2 per sp.,1174,28305.198321137577,30997
OMN,GOATS,all,-1.7269811358987977e-09,5.73340534914361e-10,deltaE per km2 per sp.,138,2390.9974790513515,30997
PAK,GOATS,all,-9.896142957838712e-10,2.0312846798771296e-09,deltaE per km2 per sp.,6014,17855.889881721247,30997
PLW,GOATS,all,,,deltaE per km2 per sp.,,,30997
PAN,GOATS,all,-1.5337534028379027e-08,6.160717487177473e-09,deltaE per km2 per sp.,522,14178.830856464803,30997
PNG,GOATS,all,-1.3112088247858594e-08,6.169072324811213e-09,deltaE per km2 per sp.,1004,1138.7563735260628,30997
PRY,GOATS,all,-2.121436256710563e-09,1.0051629624976076e-10,deltaE per km2 per sp.,4347,109689.95191048691,30997
PER,GOATS,all,-1.423579202777665e-08,3.107595726429761e-09,deltaE per km2 per sp.,4750,125009.5300194304,30997
PHL,GOATS,all,-2.194753356611228e-08,4.910984942444996e-09,deltaE per km2 per sp.,2489,11477.07589185785,30997
POL,GOATS,all,-1.723089115299888e-10,6.857991612547245e-12,deltaE per km2 per sp.,5615,33525.198376471875,30997
PRT,GOATS,all,-9.26159778696537e-10,4.9923744390590456e-11,deltaE per km2 per sp.,1297,17030.013380996883,30997
ROU,GOATS,all,-1.8359688034823665e-10,1.8040396756656223e-11,deltaE per km2 per sp.,3549,43551.772295974195,30997
RUS,GOATS,all,-1.9228067822906926e-10,6.8463006006808056e-12,deltaE per km2 per sp.,53071,490508.84646751825,30997
RWA,GOATS,all,-1.2509538600483073e-08,1.583801930323923e-08,deltaE per km2 per sp.,281,4447.0794257596135,30997
WSM,GOATS,all,,,deltaE per km2 per sp.,,,30997
SMR,GOATS,all,-1.1537584221343877e-09,0.0,deltaE per km2 per sp.,1,25.79063606262207,30997
TON,GOATS,all,,,deltaE per km2 per sp.,,,30997
TTO,GOATS,all,,,deltaE per km2 per sp.,,,30997
TUN,GOATS,all,-1.3960462891984634e-09,9.584061957223145e-10,deltaE per km2 per sp.,1179,23468.821472402546,30997
TKM,GOATS,all,-2.4270313740181106e-09,1.0757212638745445e-09,deltaE per km2 per sp.,1629,75063.0063502863,30997
STP,GOATS,all,-1.9576415488664622e-10,0.0,deltaE per km2 per sp.,1,1.1798996925354004,30997
SAU,GOATS,all,-8.31033271632208e-09,1.2251518836724062e-09,deltaE per km2 per sp.,1433,72916.2103977123,30997
SEN,GOATS,all,-1.6857214225238424e-09,2.8107207004816953e-10,deltaE per km2 per sp.,1664,41609.60394323245,30997
SVK,GOATS,all,-1.8898699890781001e-10,3.968215333534474e-11,deltaE per km2 per sp.,793,5121.406453381176,30997
SVN,GOATS,all,-2.77552312946316e-10,5.691730847977971e-11,deltaE per km2 per sp.,309,2956.5008213224355,30997
SLB,GOATS,all,,,deltaE per km2 per sp.,,,30997
SOM,GOATS,all,-1.060120123699263e-08,1.7437452684456186e-09,deltaE per km2 per sp.,902,52490.60028153658,30997
ZAF,GOATS,all,-1.646024823078283e-08,2.574773608581767e-09,deltaE per km2 per sp.,8630,380119.80349411815,30997
SSD,GOATS,all,-1.2479550188980395e-09,6.239899018952697e-10,deltaE per km2 per sp.,2,20.82833766937256,30997
ESP,GOATS,all,-1.2692895943392856e-09,2.794489118524409e-10,deltaE per km2 per sp.,7274,108343.23659804021,30997
LKA,GOATS,all,-1.1623520453801036e-08,2.6947464036224005e-08,deltaE per km2 per sp.,684,3818.313516332768,30997
KNA,GOATS,all,,,deltaE per km2 per sp.,,,30997
LCA,GOATS,all,,,deltaE per km2 per sp.,,,30997
VCT,GOATS,all,,,deltaE per km2 per sp.,,,30997
SDN,GOATS,all,,,deltaE per km2 per sp.,,,30997
SUR,GOATS,all,-4.0698905766883894e-09,3.5632057603166847e-09,deltaE per km2 per sp.,73,137.89552441611886,30997
SWZ,GOATS,all,,,deltaE per km2 per sp.,,,30997
SWE,GOATS,all,0.0,0.0,deltaE per km2 per sp.,1,0.14377430081367493,30997
CHE,GOATS,all,-5.562719281006344e-10,6.81110937308146e-11,deltaE per km2 per sp.,528,8387.219833359122,30997
SYR,GOATS,all,-5.178026971859583e-09,8.783644093917614e-10,deltaE per km2 per sp.,1476,31523.121488149744,30997
TWN,GOATS,all,-1.5325828477307462e-08,1.5863976835633867e-08,deltaE per km2 per sp.,265,3829.5601843185723,30997
TJK,GOATS,all,-3.7151669463086593e-09,3.314595193802838e-09,deltaE per km2 per sp.,936,17821.149956208654,30997
TZA,GOATS,all,-1.4139505244771813e-08,4.984720416452547e-09,deltaE per km2 per sp.,6851,188565.7033505377,30997
THA,GOATS,all,-3.7983880820880755e-09,8.21939353547772e-10,deltaE per km2 per sp.,5107,7883.164685725264,30997
TLS,GOATS,all,-4.1324346670061207e-08,1.739545003730335e-08,deltaE per km2 per sp.,136,1137.0322327017784,30997
TGO,GOATS,all,-3.19925624430091e-09,3.942470782189192e-10,deltaE per km2 per sp.,591,8711.524718791246,30997
TUV,GOATS,all,,,deltaE per km2 per sp.,,,30997
UGA,GOATS,all,-5.835759300574496e-09,1.0014601387584139e-09,deltaE per km2 per sp.,2060,42654.17878263863,30997
URY,GOATS,all,-3.6701452239235803e-09,8.773262810668152e-10,deltaE per km2 per sp.,574,29537.265707384795,30997
UZB,GOATS,all,-2.3550093447547715e-09,2.3038587912922849e-10,deltaE per km2 per sp.,2066,67939.7758512348,30997
VUT,GOATS,all,,,deltaE per km2 per sp.,,,30997
VAT,GOATS,all,,,deltaE per km2 per sp.,,,30997
VEN,GOATS,all,-5.776792781110155e-09,5.733664285473255e-09,deltaE per km2 per sp.,4221,140557.52991504548,30997
VNM,GOATS,all,-8.494315632221505e-09,2.8957552410079376e-09,deltaE per km2 per sp.,3361,6047.432559001725,30997
ZMB,GOATS,all,-1.162351837233945e-09,2.409364925179754e-10,deltaE per km2 per sp.,6647,186621.6926231851,30997
ZWE,GOATS,all,-1.896772949500113e-09,2.737543152375175e-10,deltaE per km2 per sp.,4044,114545.60949269542,30997
YEM,GOATS,all,-4.737238737501641e-09,7.251100759041632e-10,deltaE per km2 per sp.,1168,70049.42850589752,30997
UKR,GOATS,all,-2.6239322596341173e-10,1.4445637650688713e-11,deltaE per km2 per sp.,9761,71215.8208687976,30997
BHR,GOATS,all,,,deltaE per km2 per sp.,,,30997
KWT,GOATS,all,-1.0955269510549948e-10,3.763822535881842e-11,deltaE per km2 per sp.,20,170.41520357131958,30997
QAT,GOATS,all,-1.1310896408701483e-10,4.8561360576057905e-11,deltaE per km2 per sp.,53,145.12957483530045,30997
ARE,GOATS,all,,,deltaE per km2 per sp.,,,30997
TUR,GOATS,all,-9.756426823317007e-10,8.818349170934497e-11,deltaE per km2 per sp.,11128,141444.38867002522,30997
ISR,GOATS,all,-1.1334918846431308e-08,3.1166027028812556e-09,deltaE per km2 per sp.,148,470.6289235688746,30997
BGD,GOATS,all,-1.6487858384246342e-09,2.948149824292226e-10,deltaE per km2 per sp.,1604,4944.301578288898,30997
MMR,GOATS,all,-3.91086915237043e-09,4.33515044746733e-10,deltaE per km2 per sp.,5205,56774.28823320661,30997
IND,GOATS,all,-2.45139858026059e-09,1.003352957030995e-09,deltaE per km2 per sp.,35996,92773.45763631011,30997
BEN,GOATS,all,-2.0131842713709233e-09,3.6206409072160906e-10,deltaE per km2 per sp.,1261,5615.572586247232,30997
NER,GOATS,all,-4.3512191047686277e-10,5.783461680706644e-11,deltaE per km2 per sp.,3047,77490.18831168534,30997
NGA,GOATS,all,-4.138650449253809e-09,5.899618372626298e-10,deltaE per km2 per sp.,10284,235110.15849809768,30997
111,GOATS,all,,,deltaE per km2 per sp.,,,30997
112,GOATS,all,,,deltaE per km2 per sp.,,,30997
113,GOATS,all,,,deltaE per km2 per sp.,,,30997
114,GOATS,all,,,deltaE per km2 per sp.,,,30997
115,GOATS,all,,,deltaE per km2 per sp.,,,30997
116,GOATS,all,0.0,,deltaE per km2 per sp.,1,0.0,30997
117,GOATS,all,,,deltaE per km2 per sp.,,,30997
